48.920824;9.460230;26.02.2017 23:34:08
48.920460;9.460490;26.02.2017 23:34:11
48.920084;9.460773;26.02.2017 23:34:12
48.919720;9.461074;26.02.2017 23:34:15
48.919352;9.461396;26.02.2017 23:34:16
48.919004;9.461741;26.02.2017 23:34:19
48.918660;9.462096;26.02.2017 23:34:20
48.918312;9.462440;26.02.2017 23:34:23
48.917944;9.462749;26.02.2017 23:34:24
48.917544;9.463001;26.02.2017 23:34:27
48.917128;9.463202;26.02.2017 23:34:28
48.916700;9.463380;26.02.2017 23:34:31
48.916268;9.463521;26.02.2017 23:34:32
48.915844;9.463668;26.02.2017 23:34:35
48.915428;9.463823;26.02.2017 23:34:36
48.915024;9.464020;26.02.2017 23:34:39
48.914624;9.464265;26.02.2017 23:34:40
48.914236;9.464483;26.02.2017 23:34:43
48.913840;9.464622;26.02.2017 23:34:44
48.913488;9.464670;26.02.2017 23:34:47
48.913160;9.464659;26.02.2017 23:34:48
48.912864;9.464660;26.02.2017 23:34:51
48.912612;9.464691;26.02.2017 23:34:52
48.912404;9.464764;26.02.2017 23:34:55
48.912188;9.464869;26.02.2017 23:34:56
48.911980;9.465001;26.02.2017 23:34:59
48.911776;9.465163;26.02.2017 23:35:00
48.911572;9.465327;26.02.2017 23:35:03
48.911392;9.465476;26.02.2017 23:35:04
48.911264;9.465587;26.02.2017 23:35:07
48.911148;9.465636;26.02.2017 23:35:08
48.911032;9.465716;26.02.2017 23:35:11
48.910960;9.465886;26.02.2017 23:35:12
48.910880;9.466075;26.02.2017 23:35:15
48.910752;9.466254;26.02.2017 23:35:16
48.910620;9.466448;26.02.2017 23:35:19
48.910480;9.466661;26.02.2017 23:35:20
48.910336;9.466887;26.02.2017 23:35:23
48.910180;9.467126;26.02.2017 23:35:24
48.910020;9.467366;26.02.2017 23:35:27
48.909864;9.467609;26.02.2017 23:35:28
48.909708;9.467858;26.02.2017 23:35:31
48.909552;9.468092;26.02.2017 23:35:32
48.909380;9.468304;26.02.2017 23:35:35
48.909216;9.468439;26.02.2017 23:35:36
48.909044;9.468484;26.02.2017 23:35:39
48.908880;9.468453;26.02.2017 23:35:40
48.908708;9.468387;26.02.2017 23:35:43
48.908556;9.468307;26.02.2017 23:35:44
48.908424;9.468186;26.02.2017 23:35:47
48.908316;9.468000;26.02.2017 23:35:48
48.908228;9.467798;26.02.2017 23:35:51
48.908080;9.467646;26.02.2017 23:35:52
48.907916;9.467580;26.02.2017 23:35:55
48.907764;9.467520;26.02.2017 23:35:56
48.907608;9.467435;26.02.2017 23:35:59
48.907456;9.467374;26.02.2017 23:36:00
48.907308;9.467312;26.02.2017 23:36:03
48.907160;9.467273;26.02.2017 23:36:04
48.906948;9.467377;26.02.2017 23:36:08
48.906844;9.467580;26.02.2017 23:36:10
48.906760;9.467820;26.02.2017 23:36:12
48.906704;9.468066;26.02.2017 23:36:14
48.906664;9.468343;26.02.2017 23:36:16
48.906608;9.468645;26.02.2017 23:36:18
48.906552;9.468928;26.02.2017 23:36:20
48.906500;9.469172;26.02.2017 23:36:22
48.906508;9.469423;26.02.2017 23:36:24
48.906544;9.469684;26.02.2017 23:36:26
48.906560;9.469990;26.02.2017 23:36:28
48.906576;9.470325;26.02.2017 23:36:30
48.906580;9.470698;26.02.2017 23:36:32
